cut,type_pre,type_post,theta,exp_theta
vpn_dn,LC36,DNde002,-1.0886662006378174,0.33666524291038513
vpn_dn,LC36,DNg01_a,0.0,1.0
vpn_dn,LC36,DNg02_f,-0.4986701011657715,0.6073378324508667
vpn_dn,LC36,DNg82,0.0,1.0
vpn_dn,LC36,DNg92_b,0.0,1.0
vpn_dn,LC36,DNp18,2.3025851249694824,10.0
vpn_dn,LC36,DNp31,-0.6973452568054199,0.4979053735733032
vpn_dn,LC36,DNp57,0.0,1.0
vpn_dn,LC36,DNpe001,0.0,1.0
vpn_dn,LC36,DNpe002,-2.3025851249694824,0.10000000149011612
vpn_dn,LC36,DNpe017,-0.3721732199192047,0.6892348527908325
vpn_dn,LC36,DNpe028,0.0,1.0
vpn_dn,LC36,DNpe032,0.0,1.0
vpn_dn,LC36,DNpe055,0.0,1.0
vpn_dn,LC37,DNbe002,0.6684245467185974,1.9511609077453613
vpn_dn,LC37,DNbe007,2.3025851249694824,10.0
vpn_dn,LC37,DNp39,0.11733449250459671,1.124495506286621
vpn_dn,LC37,DNpe006,0.0,1.0
vpn_dn,LC37,DNpe027,0.0,1.0
vpn_dn,LC37,DNpe032,0.0,1.0
vpn_dn,LC39a,DNbe007,-0.1577855795621872,0.8540328741073608
vpn_dn,LC39a,DNp07,2.3025851249694824,10.0
vpn_dn,LC39a,DNp27,0.0,1.0
vpn_dn,LC39a,DNp59,0.0,1.0
vpn_dn,LC39b,DNpe002,2.3025851249694824,10.0
vpn_dn,LC44,DNp32,0.0,1.0
vpn_dn,LC46b,DNa10,-0.5085865259170532,0.6013449430465698
vpn_dn,LC46b,DNg82,0.0,1.0
vpn_dn,LC46b,DNp31,-0.5213670134544373,0.5937083959579468
vpn_dn,LC46b,DNp57,0.0,1.0
vpn_dn,LC46b,DNpe022,0.0,1.0
vpn_dn,LC4,DNb05,-2.2860100269317627,0.10167132318019867
vpn_dn,LC4,DNg40,0.0,1.0
vpn_dn,LC4,DNp01,0.0,1.0
vpn_dn,LC4,DNp02,-0.11068913340568542,0.8952170014381409
vpn_dn,LC4,DNp03,0.0,1.0
vpn_dn,LC4,DNp04,0.0,1.0
vpn_dn,LC4,DNp05,-0.538309633731842,0.5837341547012329
vpn_dn,LC4,DNp06,-2.3025851249694824,0.10000000149011612
vpn_dn,LC4,DNp103,0.0,1.0
vpn_dn,LC4,DNp11,-0.28281864523887634,0.7536564469337463
vpn_dn,LC4,DNp35,0.0,1.0
vpn_dn,LC4,DNpe021,0.0,1.0
vpn_dn,LC4,DNpe025,0.0,1.0
vpn_dn,LC6,DNp06,0.0,1.0
vpn_dn,LC6,DNp103,0.0,1.0
vpn_dn,LC6,DNp69,0.0,1.0
vpn_dn,LC6,DNp70,0.0,1.0
vpn_dn,LC6,DNp71,-0.16599956154823303,0.8470466136932373
vpn_dn,LC6,DNpe021,0.0,1.0
vpn_dn,LC6,DNpe039,0.0,1.0
vpn_dn,LC6,pIP1,-1.1542282104492188,0.3153007924556732
vpn_dn,LC9,DNa11,-0.1913367658853531,0.8258544206619263
vpn_dn,LC9,DNp09,-0.7193745374679565,0.48705679178237915
vpn_dn,LC9,DNp11,-1.072375774383545,0.3421945571899414
vpn_dn,LC9,DNp35,0.0,1.0
vpn_dn,LC9,DNp70,0.0,1.0
vpn_dn,LC9,DNp71,-0.22028429806232452,0.802290678024292
vpn_dn,LC9,DNpe024,1.3918724060058594,4.022374629974365
vpn_dn,LC9,DNpe031,0.0,1.0
vpn_dn,LC9,pIP1,-1.1611913442611694,0.31311294436454773
vpn_dn,LLPC1,DNa02,1.197535753250122,3.3119454383850098
vpn_dn,LLPC1,DNa04,0.0,1.0
vpn_dn,LLPC1,DNa09,0.0,1.0
vpn_dn,LLPC1,DNae002,0.0,1.0
vpn_dn,LLPC1,DNb01,2.3025851249694824,10.0
vpn_dn,LLPC1,DNb05,-0.21815204620361328,0.8040031790733337
vpn_dn,LLPC1,DNbe001,0.0,1.0
vpn_dn,LLPC1,DNg82,0.0,1.0
vpn_dn,LLPC1,DNg97,-0.17003822326660156,0.8436325788497925
vpn_dn,LLPC1,DNge030,0.0,1.0
vpn_dn,LLPC1,DNge141,0.0,1.0
vpn_dn,LLPC1,DNp03,0.0,1.0
vpn_dn,LLPC1,DNp06,0.47445255517959595,1.6071341037750244
vpn_dn,LLPC1,DNp07,-0.8333998918533325,0.43456926941871643
vpn_dn,LLPC1,DNp102,-0.3934260308742523,0.6747412085533142
vpn_dn,LLPC1,DNp103,0.0,1.0
vpn_dn,LLPC1,DNp26,-0.5771629214286804,0.5614891052246094
vpn_dn,LLPC1,DNp31,-0.7070994973182678,0.4930722713470459
vpn_dn,LLPC1,DNp57,0.0,1.0
vpn_dn,LLPC1,DNpe056,0.0,1.0
vpn_dn,LLPC1,pIP1,-1.159269094467163,0.313715398311615
vpn_dn,LLPC2,DNae002,0.0,1.0
vpn_dn,LLPC2,DNb05,-1.0727369785308838,0.342070996761322
vpn_dn,LLPC2,DNbe001,0.0,1.0
vpn_dn,LLPC2,DNg82,0.0,1.0
vpn_dn,LLPC2,DNge030,0.0,1.0
vpn_dn,LLPC2,DNp07,-0.5564391016960144,0.5732467174530029
vpn_dn,LLPC2,DNp10,-0.6537398099899292,0.5200970768928528
vpn_dn,LLPC2,DNp102,0.8702912330627441,2.387606143951416
vpn_dn,LLPC2,DNp12,0.0,1.0
vpn_dn,LLPC2,DNp26,-0.5503796935081482,0.5767307877540588
vpn_dn,LLPC2,DNp31,-0.6958013772964478,0.4986746609210968
vpn_dn,LLPC3,DNa04,0.0,1.0
vpn_dn,LLPC3,DNa10,-0.864003598690033,0.4214712977409363
vpn_dn,LLPC3,DNae002,0.0,1.0
vpn_dn,LLPC3,DNbe001,0.0,1.0
vpn_dn,LLPC3,DNp07,-0.5221784710884094,0.5932267904281616
vpn_dn,LLPC3,DNp26,-0.5908748507499695,0.5538425445556641
vpn_dn,LLPC3,DNpe037,0.0,1.0
vpn_dn,LLPC3,pIP1,-1.1387264728546143,0.3202265799045563
vpn_dn,LLPC4,DNa10,-0.653692364692688,0.5201217532157898
vpn_dn,LLPC4,DNbe001,0.0,1.0
vpn_dn,LLPC4,DNge141,0.0,1.0
vpn_dn,LLPC4,DNp03,0.0,1.0
vpn_dn,LLPC4,DNp26,-0.5287474989891052,0.5893426537513733
vpn_dn,LLPC4,pIP1,-1.1129186153411865,0.3285984992980957
vpn_dn,LLPC_unclear,DNp26,-0.4177776873111725,0.6585085988044739
vpn_dn,LPC1,DNa07,0.0,1.0
vpn_dn,LPC1,DNae005,-0.6241365671157837,0.5357238054275513
vpn_dn,LPC1,DNg82,0.0,1.0
vpn_dn,LPC1,DNp11,-1.0445374250411987,0.351854532957077
vpn_dn,LPC1,DNpe037,0.0,1.0
vpn_dn,LPC1,DNpe056,0.0,1.0
vpn_dn,LPC2,DNge030,0.0,1.0
vpn_dn,LPC2,DNp31,-0.693329393863678,0.4999088943004608
vpn_dn,LPC_unclear,DNb04,0.0,1.0
vpn_dn,LPC_unclear,DNp08,-0.0305807925760746,0.969882071018219
vpn_dn,LPC_unclear,DNp31,-0.5836756229400635,0.5578441619873047
vpn_dn,LPC_unclear,DNp49,0.0,1.0
vpn_dn,LPLC1,DNa04,0.0,1.0
vpn_dn,LPLC1,DNa05,0.0,1.0
vpn_dn,LPLC1,DNa07,0.0,1.0
vpn_dn,LPLC1,DNp03,0.0,1.0
vpn_dn,LPLC1,DNp04,0.0,1.0
vpn_dn,LPLC1,DNp06,-2.3025851249694824,0.10000000149011612
vpn_dn,LPLC1,DNp103,0.0,1.0
vpn_dn,LPLC1,DNp11,-0.706562876701355,0.493336945772171
vpn_dn,LPLC1,DNp31,-0.874880850315094,0.41691169142723083
vpn_dn,LPLC1,DNp35,0.0,1.0
vpn_dn,LPLC1,DNp69,0.0,1.0
vpn_dn,LPLC2,DNg40,0.0,1.0
vpn_dn,LPLC2,DNge054,-0.2688414454460144,0.7642644047737122
vpn_dn,LPLC2,DNp01,0.0,1.0
vpn_dn,LPLC2,DNp04,0.0,1.0
vpn_dn,LPLC2,DNp06,-1.4927743673324585,0.22474825382232666
vpn_dn,LPLC2,DNp09,0.0,1.0
vpn_dn,LPLC2,DNp103,0.0,1.0
vpn_dn,LPLC2,DNp11,-0.7964194416999817,0.45094069838523865
vpn_dn,LPLC2,DNp35,0.0,1.0
vpn_dn,LPLC2,DNp55,0.0,1.0
vpn_dn,LPLC2,DNp70,0.0,1.0
vpn_dn,LPLC2,DNp71,1.1738117933273315,3.234297513961792
vpn_dn,LPLC2,DNpe021,0.0,1.0
vpn_dn,LPLC2,DNpe025,0.0,1.0
vpn_dn,LPLC2,DNpe042,0.0,1.0
vpn_dn,LPLC2,DNpe045,-0.5866798162460327,0.5561708211898804
vpn_dn,LPLC2,DNpe052,0.0,1.0
vpn_dn,LPLC2,DNpe056,0.0,1.0
vpn_dn,LPLC4,DNa04,0.0,1.0
vpn_dn,LPLC4,DNa10,-0.7376721501350403,0.47822585701942444
vpn_dn,LPLC4,DNae009,0.0,1.0
vpn_dn,LPLC4,DNb05,-1.4022728204727173,0.24603712558746338
vpn_dn,LPLC4,DNb09,0.0,1.0
vpn_dn,LPLC4,DNbe001,0.0,1.0
vpn_dn,LPLC4,DNbe007,-0.3531210720539093,0.7024921178817749
vpn_dn,LPLC4,DNg01_b,0.0,1.0
vpn_dn,LPLC4,DNg79,-0.6442254781723022,0.5250690579414368
vpn_dn,LPLC4,DNg82,0.0,1.0
vpn_dn,LPLC4,DNge041,0.0,1.0
vpn_dn,LPLC4,DNge054,-2.213087320327759,0.10936249047517776
vpn_dn,LPLC4,DNp03,0.0,1.0
vpn_dn,LPLC4,DNp05,-0.324857622385025,0.7226302027702332
vpn_dn,LPLC4,DNp07,-0.5406550168991089,0.5823666453361511
vpn_dn,LPLC4,DNp10,-0.5673438906669617,0.5670295357704163
vpn_dn,LPLC4,DNp11,-0.9067574739456177,0.4038315415382385
vpn_dn,LPLC4,DNp26,-0.42630907893180847,0.6529145240783691
vpn_dn,LPLC4,DNp31,-0.6295676231384277,0.5328221321105957
vpn_dn,LPLC4,DNp57,0.0,1.0
vpn_dn,LPLC4,DNpe002,-2.3025851249694824,0.10000000149011612
vpn_dn,LPLC4,DNpe017,-0.34017181396484375,0.7116480469703674
vpn_dn,LPLC4,DNpe021,0.0,1.0
vpn_dn,LPLC4,DNpe022,0.0,1.0
vpn_dn,LPLC4,DNpe037,0.0,1.0
vpn_dn,LPLC4,DNpe056,0.0,1.0
vpn_dn,LPLC4,pIP1,-1.037543773651123,0.3543238937854767
vpn_dn,LPLC_unclear,DNp31,-0.5132039785385132,0.598574697971344
vpn_dn,LPLC_unclear,DNp49,0.0,1.0
vpn_dn,LPT100,DNa10,-0.815963089466095,0.442213237285614
vpn_dn,LPT21,DNae005,-0.5147327184677124,0.5976603031158447
vpn_dn,LPT21,DNge094,0.0,1.0
vpn_dn,LPT21,DNp26,-0.5607672929763794,0.5707709789276123
vpn_dn,LPT22,DNa02,-0.7679784893989563,0.4639500081539154
vpn_dn,LPT22,DNa04,0.0,1.0
vpn_dn,LPT22,DNae002,0.0,1.0
vpn_dn,LPT22,DNae010,0.0,1.0
vpn_dn,LPT22,DNg41,0.0,1.0
vpn_dn,LPT22,DNg71,0.0,1.0
vpn_dn,LPT26,DNa10,-0.7980592846870422,0.4502018392086029
vpn_dn,LPT26,DNbe001,0.0,1.0
vpn_dn,LPT26,DNg92_a,0.0,1.0
vpn_dn,LPT26,DNg92_b,0.0,1.0
vpn_dn,LPT26,DNp26,-0.51621013879776,0.5967779755592346
vpn_dn,LPT27,DNa10,-0.8543635606765747,0.42555394768714905
vpn_dn,LPT27,DNb05,-1.9826996326446533,0.1376970112323761
vpn_dn,LPT27,DNbe001,0.0,1.0
vpn_dn,LPT27,DNg92_a,0.0,1.0
vpn_dn,LPT27,DNg92_b,0.0,1.0
vpn_dn,LPT27,DNp26,-0.5558447241783142,0.5735875368118286
vpn_dn,LPT27,DNp31,-0.6073189377784729,0.5448095798492432
vpn_dn,LPT28,DNb04,0.0,1.0
vpn_dn,LPT28,DNb05,-0.21669992804527283,0.805171549320221
vpn_dn,LPT28,DNg49,0.0,1.0
vpn_dn,LPT28,DNg99,0.0,1.0
vpn_dn,LPT28,DNge095,0.0,1.0
vpn_dn,LPT28,DNge114,0.0,1.0
vpn_dn,LPT28,DNge141,0.0,1.0
vpn_dn,LPT28,DNge183,0.0,1.0
vpn_dn,LPT28,DNp31,-0.6492487788200378,0.522438108921051
vpn_dn,LPT28,DNp72,0.0,1.0
vpn_dn,LPT28,DNpe008,0.0,1.0
vpn_dn,LPT28,DNpe054,0.0,1.0
vpn_dn,LPT29,DNge091,0.0,1.0
vpn_dn,LPT29,DNge121,0.0,1.0
vpn_dn,LPT29,DNp19,0.0,1.0
vpn_dn,LPT30,DNge094,0.0,1.0
vpn_dn,LPT30,DNp26,-0.5622143149375916,0.5699456334114075
vpn_dn,LPT31,DNb03,0.0,1.0
vpn_dn,LPT31,DNg41,0.0,1.0
vpn_dn,LPT31,DNge006,-2.3025851249694824,0.10000000149011612
vpn_dn,LPT31,DNge094,0.0,1.0
vpn_dn,LPT31,DNge138,0.0,1.0
vpn_dn,LPT31,DNp15,2.3025851249694824,10.0
vpn_dn,LPT31,DNp26,-0.324533075094223,0.7228648066520691
vpn_dn,LPT49,DNa10,-0.8561034202575684,0.4248141944408417
vpn_dn,LPT49,DNg92_a,0.0,1.0
vpn_dn,LPT49,DNg92_b,0.0,1.0
vpn_dn,LPT49,DNp26,-0.5106378793716431,0.6001126766204834
vpn_dn,LPT50,DNa10,2.3025851249694824,10.0
vpn_dn,LPT50,DNbe001,0.0,1.0
vpn_dn,LPT50,DNg79,2.3025851249694824,10.0
vpn_dn,LPT50,DNg94,0.0,1.0
vpn_dn,LPT50,DNge097,0.0,1.0
vpn_dn,LPT50,DNp10,0.7946414351463318,2.2136471271514893
vpn_dn,LPT50,DNp16_a,0.0,1.0
vpn_dn,LPT50,DNp19,0.0,1.0
vpn_dn,LPT50,DNp26,1.274097204208374,3.575472116470337
vpn_dn,LPT50,DNp47,0.030705416575074196,1.0311816930770874
vpn_dn,LPT50,"DNp51,DNpe019",0.0,1.0
vpn_dn,LPT50,DNp72,0.0,1.0
vpn_dn,LPT50,DNpe008,0.0,1.0
vpn_dn,LPT50,DNpe017,0.5126837491989136,1.6697664260864258
vpn_dn,LPT51,CB0429,0.0,1.0
vpn_dn,LPT51,DNg32,0.11098935455083847,1.1173830032348633
vpn_dn,LPT51,DNg92_b,0.0,1.0
vpn_dn,LPT51,DNp12,0.0,1.0
vpn_dn,LPT51,DNpe005,0.0,1.0
vpn_dn,LPT52,DNa10,-0.8407859802246094,0.4313713312149048
vpn_dn,LPT52,DNb05,-1.3101919889450073,0.26976826786994934
vpn_dn,LPT52,DNbe001,0.0,1.0
vpn_dn,LPT52,DNbe007,0.13710249960422516,1.1469457149505615
vpn_dn,LPT52,DNge054,-0.9368896484375,0.3918447196483612
vpn_dn,LPT52,DNp07,-0.5645414590835571,0.5686208009719849
vpn_dn,LPT52,DNp10,-0.5605320930480957,0.5709052085876465
vpn_dn,LPT52,DNp31,-0.6178305745124817,0.5391127467155457
vpn_dn,LPT52,DNp47,0.063766248524189,1.0658432245254517
vpn_dn,LPT52,DNp54,0.0,1.0
vpn_dn,LPT52,DNp56,0.0,1.0
vpn_dn,LPT52,DNp59,0.0,1.0
vpn_dn,LPT52,DNpe005,0.0,1.0
vpn_dn,LPT52,DNpe056,0.0,1.0
vpn_dn,LPT54,CB0429,0.0,1.0
vpn_dn,LPT54,DNge094,0.0,1.0
vpn_dn,LPT54,DNp12,0.0,1.0
vpn_dn,LPT54,DNp27,0.0,1.0
vpn_dn,LT11,DNpe025,0.0,1.0
vpn_dn,LT1c,DNp06,0.0,1.0
vpn_dn,LT1c,DNp35,0.0,1.0
vpn_dn,LT47,DNbe007,0.13710249960422516,1.1469457149505615
vpn_dn,LT47,DNde005,0.0,1.0
vpn_dn,LT47,DNge041,0.0,1.0
vpn_dn,LT51,DNa01,0.00013457823661156,1.0001345872879028
vpn_dn,LT51,DNa02,2.3025851249694824,10.0
vpn_dn,LT51,DNa03,0.0,1.0
vpn_dn,LT51,DNa06,2.3025851249694824,10.0
vpn_dn,LT51,DNa09,0.0,1.0
vpn_dn,LT51,DNa11,0.2712547183036804,1.311609148979187
vpn_dn,LT51,DNa13,-0.41652169823646545,0.6593362092971802
vpn_dn,LT51,DNa15,0.0,1.0
vpn_dn,LT51,DNae002,0.0,1.0
vpn_dn,LT51,DNae003,0.0,1.0
vpn_dn,LT51,DNae005,1.6139436960220337,5.022579669952393
vpn_dn,LT51,DNae007,0.0,1.0
vpn_dn,LT51,DNae010,0.0,1.0
vpn_dn,LT51,DNb01,1.2714649438858032,3.566072940826416
vpn_dn,LT51,DNb08,0.0,1.0
vpn_dn,LT51,DNb09,0.0,1.0
vpn_dn,LT51,DNbe003,0.0,1.0
vpn_dn,LT51,DNbe005,-1.4370986223220825,0.237616166472435
vpn_dn,LT51,DNbe006,0.0,1.0
vpn_dn,LT51,DNd02,0.0,1.0
vpn_dn,LT51,DNde002,2.3025851249694824,10.0
vpn_dn,LT51,DNde003,0.0,1.0
vpn_dn,LT51,DNde005,0.0,1.0
vpn_dn,LT51,DNg01_a,0.0,1.0
vpn_dn,LT51,DNg01_b,0.0,1.0
vpn_dn,LT51,DNg01_d,0.0,1.0
vpn_dn,LT51,DNg111,0.0,1.0
vpn_dn,LT51,DNg13,-0.37324970960617065,0.6884933114051819
vpn_dn,LT51,DNg82,0.0,1.0
vpn_dn,LT51,DNg88,1.8870769739151,6.600048542022705
vpn_dn,LT51,DNg90,0.05283583328127861,1.054256558418274
vpn_dn,LT51,DNg97,0.2478991597890854,1.2813307046890259
vpn_dn,LT51,DNge007,2.3025851249694824,10.0
vpn_dn,LT51,DNge013,0.0,1.0
vpn_dn,LT51,DNge037,2.3025851249694824,10.0
vpn_dn,LT51,DNge040,-0.29004424810409546,0.7482304573059082
vpn_dn,LT51,DNge041,0.0,1.0
vpn_dn,LT51,DNge103,0.0,1.0
vpn_dn,LT51,DNge107,0.0,1.0
vpn_dn,LT51,DNge119,0.0,1.0
vpn_dn,LT51,DNge124,0.0,1.0
vpn_dn,LT51,DNge127,0.0,1.0
vpn_dn,LT51,DNge128,-2.3025851249694824,0.10000000149011612
vpn_dn,LT51,DNge129,0.15009911358356476,1.1619493961334229
vpn_dn,LT51,DNp05,-1.097427248954773,0.3337285816669464
vpn_dn,LT51,DNp07,0.8607047200202942,2.3648266792297363
vpn_dn,LT51,DNp102,2.288111686706543,9.856307983398438
vpn_dn,LT51,DNp13,0.4235355257987976,1.527351975440979
vpn_dn,LT51,DNp18,1.2233936786651611,3.3987021446228027
vpn_dn,LT51,DNp39,0.07680410891771317,1.079830527305603
vpn_dn,LT51,DNp52,0.0,1.0
vpn_dn,LT51,DNp57,0.0,1.0
vpn_dn,LT51,DNpe002,2.3025851249694824,10.0
vpn_dn,LT51,DNpe012_b,0.0,1.0
vpn_dn,LT51,DNpe013,-0.021642202511429787,0.9785903096199036
vpn_dn,LT51,DNpe016,0.0,1.0
vpn_dn,LT51,DNpe017,2.3025851249694824,10.0
vpn_dn,LT51,DNpe022,0.0,1.0
vpn_dn,LT51,DNpe023,0.0,1.0
vpn_dn,LT51,MDN,3.5762778338721546e-07,1.0000003576278687
vpn_dn,LT51,aSP22,2.3025851249694824,10.0
vpn_dn,LT51,pIP1,2.3025851249694824,10.0
vpn_dn,LT52,DNa10,2.3025851249694824,10.0
vpn_dn,LT52,DNae005,0.0,1.0
vpn_dn,LT55,DNd05,1.045412540435791,2.844571828842163
vpn_dn,LT55,pIP1,2.3025851249694824,10.0
vpn_dn,LT59,DNpe022,0.0,1.0
vpn_dn,LT60,DNp103,0.0,1.0
vpn_dn,LT60,DNp11,-1.1278650760650635,0.3237236440181732
vpn_dn,LT60,DNp55,0.0,1.0
vpn_dn,LT60,DNpe024,0.16603513062000275,1.1806145906448364
vpn_dn,LT61a,DNge032,-0.3770745098590851,0.6858649849891663
vpn_dn,LT61a,DNp06,-0.6638513803482056,0.5148645639419556
vpn_dn,LT61a,DNp103,0.0,1.0
vpn_dn,LT61a,DNpe056,0.0,1.0
vpn_dn,LT61b,DNg40,0.0,1.0
vpn_dn,LT61b,DNp06,-0.7059637308120728,0.49363261461257935
vpn_dn,LT61b,DNp103,0.0,1.0
vpn_dn,LT61b,DNp11,-0.8348116874694824,0.43395620584487915
vpn_dn,LT61b,DNp35,0.0,1.0
vpn_dn,LT62,DNg40,0.0,1.0
vpn_dn,LT62,DNp09,-0.8588516712188721,0.42364829778671265
vpn_dn,LT62,DNp70,0.0,1.0
vpn_dn,LT62,DNp71,0.0,1.0
vpn_dn,LT62,DNpe031,0.0,1.0
vpn_dn,LT63,DNp08,0.7060559988021851,2.0259850025177
vpn_dn,LT63,DNp42,0.0,1.0
vpn_dn,LT63,DNp57,0.0,1.0
vpn_dn,LT63,DNpe022,0.0,1.0
vpn_dn,LT63,DNpe056,0.0,1.0
vpn_dn,LT64,DNb05,-0.21697764098644257,0.8049479722976685
vpn_dn,LT64,DNbe007,2.1512134075164795,8.595281600952148
vpn_dn,LT64,DNg02_c,-0.503908634185791,0.6041646003723145
vpn_dn,LT64,DNp07,-0.5315628051757812,0.5876858234405518
vpn_dn,LT64,DNp10,-0.18429534137248993,0.8316901326179504
vpn_dn,LT64,DNp31,-0.696770966053009,0.49819138646125793
vpn_dn,LT64,DNp36,0.0,1.0
vpn_dn,LT64,aSP22,-0.8335281014442444,0.43451356887817383
vpn_dn,LT65,DNp42,0.0,1.0
vpn_dn,LT66,DNpe020,-0.45677846670150757,0.6333206295967102
vpn_dn,LT66,DNpe037,0.0,1.0
vpn_dn,LT67,DNbe002,2.2811877727508545,9.788299560546875
vpn_dn,LT67,DNpe006,0.0,1.0
vpn_dn,LT69,DNp57,0.0,1.0
vpn_dn,LT72,DNp29,0.0,1.0
vpn_dn,LT73,DNpe052,0.0,1.0
vpn_dn,LT74,DNp27,0.0,1.0
vpn_dn,LT74,DNpe031,0.0,1.0
vpn_dn,LT74,DNpe052,0.0,1.0
vpn_dn,LT75,DNb05,-1.3637027740478516,0.2557121813297272
vpn_dn,LT75,DNp42,0.0,1.0
vpn_dn,LT76,DNa10,-0.6826800107955933,0.5052610635757446
vpn_dn,LT76,DNbe001,0.0,1.0
vpn_dn,LT76,DNp10,-0.454095721244812,0.6350219249725342
vpn_dn,LT77,DNge124,0.0,1.0
vpn_dn,LT77,DNge141,0.0,1.0
vpn_dn,LT77,DNpe025,0.0,1.0
vpn_dn,LT77,DNpe052,0.0,1.0
vpn_dn,LT77,DNpe056,0.0,1.0
vpn_dn,LT77,pIP1,2.3025851249694824,10.0
vpn_dn,LT78,DNa02,0.7950671911239624,2.214589834213257
vpn_dn,LT78,DNbe007,-0.687847375869751,0.5026569366455078
vpn_dn,LT78,DNge141,0.0,1.0
vpn_dn,LT78,DNpe052,0.0,1.0
vpn_dn,LT79,DNg104,0.0,1.0
vpn_dn,LT79,DNpe050,0.0,1.0
vpn_dn,LT81,DNae007,0.0,1.0
vpn_dn,LT81,DNbe001,0.0,1.0
vpn_dn,LT81,DNp08,1.4607429504394531,4.309159755706787
vpn_dn,LT81,DNp102,0.2052680402994156,1.2278541326522827
vpn_dn,LT81,DNp18,2.3025851249694824,10.0
vpn_dn,LT81,DNp57,0.0,1.0
vpn_dn,LT81,DNpe017,-0.38961222767829895,0.6773194670677185
vpn_dn,LT81,DNpe022,0.0,1.0
vpn_dn,LT81,DNpe055,0.0,1.0
vpn_dn,LT82a,DNa01,-6.07969241173123e-06,0.9999939203262329
vpn_dn,LT82a,DNa02,0.6757029294967651,1.965414047241211
vpn_dn,LT82a,DNa06,2.3025851249694824,10.0
vpn_dn,LT82a,DNa11,-0.1715032160282135,0.8423975706100464
vpn_dn,LT82a,DNae002,0.0,1.0
vpn_dn,LT82a,DNae010,0.0,1.0
vpn_dn,LT82a,DNb09,0.0,1.0
vpn_dn,LT82a,DNbe001,0.0,1.0
vpn_dn,LT82a,DNg01_b,0.0,1.0
vpn_dn,LT82a,DNg71,0.0,1.0
vpn_dn,LT82a,DNg97,-0.16228164732456207,0.8502017259597778
vpn_dn,LT82a,DNp05,0.01626437157392502,1.0163973569869995
vpn_dn,LT82a,DNp09,0.0,1.0
vpn_dn,LT82a,DNp18,2.3025851249694824,10.0
vpn_dn,LT82a,DNp34,-1.9049993753433228,0.14882273972034454
vpn_dn,LT82a,DNp39,0.0,1.0
vpn_dn,LT82a,DNpe020,-0.2867545485496521,0.7506959438323975
vpn_dn,LT82a,DNpe024,2.08793044090271,8.068201065063477
vpn_dn,LT82a,DNpe037,0.0,1.0
vpn_dn,LT82b,DNb06,-0.4651010036468506,0.628071665763855
vpn_dn,LT82b,DNbe001,0.0,1.0
vpn_dn,LT82b,DNg97,-0.134394571185112,0.8742450475692749
vpn_dn,LT82b,DNge148,-0.35750800371170044,0.6994171142578125
vpn_dn,LT82b,DNpe037,0.0,1.0
vpn_dn,LT83,DNg104,0.0,1.0
vpn_dn,LT83,DNge138,0.0,1.0
vpn_dn,LT83,DNp27,0.0,1.0
vpn_dn,LT84,DNpe002,-2.3025851249694824,0.10000000149011612
vpn_dn,LT84,DNpe025,0.0,1.0
vpn_dn,LT84,pIP1,1.4211143255233765,4.141733169555664
vpn_dn,LT85,DNbe007,0.14525747299194336,1.1563372611999512
vpn_dn,LT85,DNde001,0.0,1.0
vpn_dn,LT85,DNde005,0.0,1.0
vpn_dn,LT85,DNge135,0.0,1.0
vpn_dn,LT85,DNp08,0.9924386739730835,2.697805643081665
vpn_dn,LT85,DNpe021,0.0,1.0
vpn_dn,LT85,DNpe053,0.0,1.0
vpn_dn,LT86,DNae005,-0.6145713329315186,0.5408726930618286
vpn_dn,LT86,DNae007,0.0,1.0
vpn_dn,LT86,DNbe007,1.7124720811843872,5.542646408081055
vpn_dn,LT86,DNg34,-1.000699758529663,0.36762210726737976
vpn_dn,LT86,DNg37,-0.48048120737075806,0.618485689163208
vpn_dn,LT86,DNg39,-0.9478467702865601,0.3875746726989746
vpn_dn,LT86,DNge054,-0.8831145763397217,0.4134930372238159
vpn_dn,LT86,DNge060,0.0,1.0
vpn_dn,LT86,DNge132,0.0,1.0
vpn_dn,LT86,DNge135,0.0,1.0
vpn_dn,LT86,DNp56,0.0,1.0
vpn_dn,LT86,DNpe001,0.0,1.0
vpn_dn,LT86,DNpe002,-2.248124361038208,0.1055971011519432
vpn_dn,LT86,DNpe005,0.0,1.0
vpn_dn,LT86,pIP1,-1.0553053617477417,0.3480861186981201
vpn_dn,LT87,DNp55,0.0,1.0
vpn_dn,LT87,DNpe025,0.0,1.0
vpn_dn,LT87,DNpe052,0.0,1.0
vpn_dn,LT87,pIP1,-1.0583575963974,0.3470253050327301
vpn_dn,LoVP100,DNae007,0.0,1.0
vpn_dn,LoVP100,DNb05,-1.5414007902145386,0.21408100426197052
vpn_dn,LoVP100,DNg104,0.0,1.0
vpn_dn,LoVP100,DNg34,0.0,1.0
vpn_dn,LoVP100,DNge007,-0.8717619180679321,0.4182140529155731
vpn_dn,LoVP100,DNge083,0.0,1.0
vpn_dn,LoVP100,DNp08,0.5752245187759399,1.7775295972824097
vpn_dn,LoVP100,DNp10,-0.18429534137248993,0.8316901326179504
vpn_dn,LoVP100,DNp32,0.0,1.0
vpn_dn,LoVP100,DNp57,0.0,1.0
vpn_dn,LoVP100,DNpe001,0.0,1.0
vpn_dn,LoVP100,DNpe003,-1.335914134979248,0.26291772723197937
vpn_dn,LoVP100,DNpe006,0.0,1.0
vpn_dn,LoVP100,DNpe022,0.0,1.0
